id,age,agemonths,ageyears,agecat,sex,order,boxtype,trialtype,order2,order3,trialno,side,response,correct,openended
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,2,L,R,0,incorrect
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,3,R,R,1,incorrect
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,4,R,R,1,incorrect
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,5,L,L,1,incorrect
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,6,R,L,0,incorrect
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,7,L,L,1,incorrect
60,4,53.06578947,4.422149123,four,1,penfirst,blue-right,sticker,2,transfer,8,R,L,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,1,R,L,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,2,L,L,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,3,R,L,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,4,L,L,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,5,R,L,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,6,L,L,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,7,L,L,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,pen,2,transfer,8,R,R,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,1,L,L,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,2,L,R,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,3,R,R,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,4,L,L,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,5,R,R,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,6,R,L,0,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,7,L,L,1,incorrect
62,3,37.32894737,3.110745614,three,1,stickerfirst,blue-right,sticker,1,test,8,R,R,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,1,L,R,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,2,L,L,0,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,3,R,L,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,4,L,R,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,5,R,L,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,6,R,R,0,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,7,L,R,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,pen,1,test,8,R,R,0,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,1,R,R,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,2,L,L,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,3,R,R,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,4,L,L,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,5,R,L,0,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,6,L,L,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,7,L,L,1,incorrect
63,4,51.93421053,4.327850877,four,1,penfirst,pink-right,sticker,2,transfer,8,R,R,1,incorrect
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,1,R,R,0,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,2,L,L,0,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,3,R,L,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,4,L,R,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,5,R,L,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,6,L,R,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,7,L,R,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,pen,2,transfer,8,R,L,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,1,L,R,0,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,2,L,L,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,3,R,R,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,4,L,L,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,5,R,R,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,6,R,R,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,7,L,L,1,correct
64,5,61,5.083333333,five,2,stickerfirst,blue-right,sticker,1,test,8,R,R,1,correct
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,1,L,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,2,L,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,3,R,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,4,L,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,5,R,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,6,R,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,7,L,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,pen,1,test,8,R,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,1,R,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,2,L,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,3,R,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,4,L,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,5,R,R,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,6,L,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,7,L,L,1,incorrect
65,5,67.2,5.6,five,2,penfirst,blue-right,sticker,2,transfer,8,R,R,1,incorrect
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,1,R,R,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,2,L,L,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,3,L,R,1,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,4,R,R,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,5,R,L,1,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,6,L,R,1,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,7,R,R,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,pen,2,transfer,8,L,R,1,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,1,L,R,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,2,R,R,1,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,3,R,L,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,4,L,R,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,5,R,L,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,6,L,R,0,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,7,L,L,1,correct
66,5,66.42763158,5.535635965,five,2,stickerfirst,pink-right,sticker,1,test,8,R,L,0,correct
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,1,R,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,2,L,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,3,R,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,4,L,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,5,R,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,6,L,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,7,L,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,pen,2,transfer,8,R,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,1,L,L,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,2,L,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,3,R,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,4,L,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,5,R,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,6,R,R,1,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,7,L,R,0,incorrect
67,3,46.60526316,3.88377193,three,2,stickerfirst,pink-right,sticker,1,test,8,R,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,1,L,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,2,L,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,3,R,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,4,L,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,5,R,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,6,R,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,7,L,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,pen,1,test,8,R,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,1,R,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,2,L,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,3,R,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,4,L,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,5,R,R,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,6,L,L,1,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,7,L,R,0,incorrect
69,4,53.60526316,4.467105263,four,1,penfirst,pink-right,sticker,2,transfer,8,R,R,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,1,R,L,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,2,L,L,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,3,L,L,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,4,R,R,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,5,R,L,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,6,L,L,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,7,R,L,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,pen,2,transfer,8,L,L,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,1,L,L,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,2,R,R,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,3,R,L,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,4,L,L,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,5,R,R,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,6,L,R,0,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,7,L,L,1,incorrect
70,3,40.55921053,3.379934211,three,2,stickerfirst,pink-right,sticker,1,test,8,R,R,1,incorrect
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,1,R,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,2,L,R,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,3,L,R,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,4,R,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,5,R,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,6,L,L,0,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,7,R,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,pen,2,transfer,8,L,R,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,1,L,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,2,R,R,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,3,R,R,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,4,L,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,5,R,R,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,6,L,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,7,L,L,1,correct
72,4,56.03289474,4.669407895,four,2,stickerfirst,pink-right,sticker,1,test,8,R,R,1,correct
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,1,R,R,0,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,2,L,L,0,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,3,L,L,0,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,4,R,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,5,R,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,6,L,L,0,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,7,R,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,pen,2,transfer,8,L,R,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,1,L,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,2,R,R,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,3,R,R,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,4,L,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,5,R,R,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,6,L,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,7,L,L,1,incorrect
73,4,55.26315789,4.605263158,four,1,stickerfirst,pink-right,sticker,1,test,8,R,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,1,L,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,2,R,L,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,3,R,L,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,4,L,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,5,R,L,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,6,L,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,7,L,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,pen,1,test,8,R,L,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,1,R,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,2,L,L,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,3,L,R,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,4,R,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,5,R,R,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,6,L,L,1,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,7,R,L,0,incorrect
75,3,37.32894737,3.110745614,three,2,penfirst,blue-right,sticker,2,transfer,8,L,R,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,1,L,L,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,2,R,R,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,3,R,L,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,4,L,L,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,5,R,L,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,6,L,L,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,7,L,R,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,pen,1,test,8,R,R,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,1,R,L,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,2,L,R,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,3,L,L,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,4,R,L,0,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,5,R,R,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,6,L,L,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,7,R,R,1,incorrect
76,3,39.73684211,3.311403509,three,1,penfirst,pink-right,sticker,2,transfer,8,L,R,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,1,L,L,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,2,L,R,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,3,R,L,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,4,L,R,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,5,R,R,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,6,R,R,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,7,L,L,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,pen,1,test,8,R,L,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,1,R,L,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,2,L,L,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,3,R,R,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,4,L,L,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,5,R,L,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,6,L,L,1,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,7,L,R,0,incorrect
77,3,38.80263158,3.233552632,three,1,penfirst,blue-right,sticker,2,transfer,8,R,L,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,1,R,R,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,2,L,L,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,3,R,R,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,4,L,L,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,5,R,L,1,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,6,L,R,1,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,7,L,R,1,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,pen,2,transfer,8,R,R,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,1,L,R,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,2,L,L,1,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,3,R,R,1,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,4,L,L,1,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,5,R,L,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,6,R,L,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,7,L,R,0,incorrect
78,4,49.59210526,4.132675439,four,1,stickerfirst,blue-right,sticker,1,test,8,R,L,0,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,1,R,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,2,L,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,3,L,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,4,R,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,5,R,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,6,L,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,7,R,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,pen,2,transfer,8,L,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,1,L,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,2,R,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,3,R,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,4,L,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,5,R,R,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,6,L,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,7,L,L,1,incorrect
80,4,58.65789474,4.888157895,four,1,stickerfirst,blue-right,sticker,1,test,8,R,R,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,1,R,L,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,2,L,R,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,3,R,L,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,4,L,R,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,5,R,R,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,6,L,L,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,7,L,L,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,pen,2,transfer,8,R,L,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,1,L,R,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,2,L,L,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,3,R,L,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,4,L,L,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,5,R,R,1,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,6,R,L,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,7,L,R,0,incorrect
82,4,59.11184211,4.925986842,four,1,stickerfirst,pink-right,sticker,1,test,8,R,L,0,incorrect
83,4,54.96710526,4.580592105,four,2,penfirst,blue-right,pen,1,test,1,L,R,1,incorrect
83,4,54.96710526,4.580592105,four,2,penfirst,blue-right,pen,1,test,2,R,L,1,incorrect
83,4,54.96710526,4.580592105,four,2,penfirst,blue-right,pen,1,test,3,R,L,1,incorrect
83,4,54.96710526,4.580592105,four,2,penfirst,blue-right,pen,1,test,4,L,R,1,incorrect
83,4,54.96710526,4.580592105,four,2,penfirst,blue-right,pen,1,test,5,R,L,1,incorrect
